"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"	"Action Type"	"Standard Text Value"
"CHEMBL606410"	""	"None"	"346.39"	"0"	"3.78"	"28i"	"CCOc1ccc(Nc2ncc3c(n2)-c2ccccc2NC(=O)C3)cc1"	"IC50"	"'>'"	"100000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1067599"	"Inhibition of PLK1 assessed as [33Pi] incorporation by microplate scintillation counting in presence of 1 uM ATP"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3024"	"Serine/threonine-protein kinase PLK1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1157616"	"1"	"Scientific Literature"	"J Med Chem"	"2010"	"None"	""	""	""
"CHEMBL598633"	""	"None"	"319.32"	"0"	"2.48"	"31g"	"O=C1Cc2cnc(Nc3ccc(O)cc3)nc2-c2ncccc2N1"	"IC50"	"'='"	"55000.0"	"nM"	"4.26"	""	""	"UO_0000065"	"13.34"	"0.24"	"1.78"	"4.26"	"0"	"CHEMBL1067599"	"Inhibition of PLK1 assessed as [33Pi] incorporation by microplate scintillation counting in presence of 1 uM ATP"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3024"	"Serine/threonine-protein kinase PLK1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1157616"	"1"	"Scientific Literature"	"J Med Chem"	"2010"	"None"	""	""	""
"CHEMBL606185"	""	"None"	"319.32"	"0"	"2.48"	"31j"	"O=C1Cc2cnc(Nc3cccc(O)c3)nc2-c2ncccc2N1"	"IC50"	"'>'"	"100000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1067599"	"Inhibition of PLK1 assessed as [33Pi] incorporation by microplate scintillation counting in presence of 1 uM ATP"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3024"	"Serine/threonine-protein kinase PLK1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1157616"	"1"	"Scientific Literature"	"J Med Chem"	"2010"	"None"	""	""	""
"CHEMBL483531"	"ALTENUSIN"	"None"	"290.27"	"0"	"2.49"	"6"	"COc1cc(O)c(C(=O)O)c(-c2cc(O)c(O)cc2C)c1"	"IC50"	"'='"	"7.1"	"ug.mL-1"	""	""	""	"UO_0000274"	""	""	""	""	"0"	"CHEMBL962878"	"Inhibition of recombinant PLK1"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3024"	"Serine/threonine-protein kinase PLK1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1157406"	"1"	"Scientific Literature"	"J Nat Prod"	"2008"	"None"	""	""	""
"CHEMBL514371"	""	"None"	"425.51"	"0"	"0.10"	"5"	"C#CNC(=O)/C(C#N)=c1\s/c(=C/Nc2ccc(OCCN(C)C)cc2)c(=O)n1CC"	"IC50"	"'='"	"71.0"	"nM"	"7.15"	""	""	"UO_0000065"	"16.80"	"0.33"	"7.05"	"7.19"	"0"	"CHEMBL985261"	"Inhibition of PLK1"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3024"	"Serine/threonine-protein kinase PLK1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1144187"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2008"	"None"	""	""	""
"CHEMBL492008"	""	"None"	"264.22"	"0"	"0.41"	"37"	"N#Cc1cc([N+](=O)[O-])c2sc(C(N)=O)[n+]([O-])c2c1"	"IC50"	"'='"	"10000.0"	"nM"	"5.00"	""	""	"UO_0000065"	"18.92"	"0.38"	"4.59"	"3.65"	"0"	"CHEMBL985261"	"Inhibition of PLK1"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL3024"	"Serine/threonine-protein kinase PLK1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1144187"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2008"	"None"	""	""	""
"CHEMBL454196"	""	"None"	"363.44"	"0"	"4.07"	"9"	"Cc1ccc(COc2cc(-n3cnc4ccccc43)sc2C(N)=O)cc1"	"IC50"	"'='"	"70.0"	"nM"	"7.16"	""	""	"UO_0000065"	"19.69"	"0.38"	"3.08"	"10.20"	"0"	"CHEMBL941563"	"Inhibition of PLK1 expressed in baculovirus-infected Trichoplusia-ni cells by scintillation proximity assay"	"B"	"BAO_0000219"	"cell-based format"	"None"	"None"	"None"	"Trichoplusia-ni"	"None"	""	""	""	"CHEMBL3024"	"Serine/threonine-protein kinase PLK1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1143265"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2009"	"None"	""	""	""
"CHEMBL481492"	""	"None"	"397.89"	"0"	"4.73"	"19"	"Cc1ccccc1COc1cc(-n2cnc3cc(Cl)ccc32)sc1C(N)=O"	"IC50"	"'='"	"21.0"	"nM"	"7.68"	""	""	"UO_0000065"	"19.30"	"0.39"	"2.95"	"10.95"	"0"	"CHEMBL941563"	"Inhibition of PLK1 expressed in baculovirus-infected Trichoplusia-ni cells by scintillation proximity assay"	"B"	"BAO_0000219"	"cell-based format"	"None"	"None"	"None"	"Trichoplusia-ni"	"None"	""	""	""	"CHEMBL3024"	"Serine/threonine-protein kinase PLK1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1143265"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2009"	"None"	""	""	""
"CHEMBL514826"	""	"None"	"495.50"	"0"	"4.19"	"24"	"CS(=O)(=O)c1ccc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(N)=O)s3)c2c1"	"IC50"	"'='"	"12.0"	"nM"	"7.92"	""	""	"UO_0000065"	"15.99"	"0.33"	"3.73"	"7.60"	"0"	"CHEMBL941563"	"Inhibition of PLK1 expressed in baculovirus-infected Trichoplusia-ni cells by scintillation proximity assay"	"B"	"BAO_0000219"	"cell-based format"	"None"	"None"	"None"	"Trichoplusia-ni"	"None"	""	""	""	"CHEMBL3024"	"Serine/threonine-protein kinase PLK1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1143265"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2009"	"None"	""	""	""
"CHEMBL514968"	""	"None"	"447.44"	"0"	"4.79"	"25"	"COc1ccc2c(c1)ncn2-c1cc(OCc2ccccc2C(F)(F)F)c(C(N)=O)s1"	"IC50"	"'='"	"8.0"	"nM"	"8.10"	""	""	"UO_0000065"	"18.10"	"0.36"	"3.31"	"10.20"	"0"	"CHEMBL941563"	"Inhibition of PLK1 expressed in baculovirus-infected Trichoplusia-ni cells by scintillation proximity assay"	"B"	"BAO_0000219"	"cell-based format"	"None"	"None"	"None"	"Trichoplusia-ni"	"None"	""	""	""	"CHEMBL3024"	"Serine/threonine-protein kinase PLK1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1143265"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2009"	"None"	""	""	""
